claim_id,project_id,precise_proposition,effect_family,mechanism,option_subtype,originator,recipient,intended_beneficiary_status,event_period,claim_direction,outcome_status,attribution_strength,value_status,boundary_recipient,boundary_org,boundary_sector,boundary_geography,boundary_chain,compensation,intent,timing,direction,beneficiaries,cost_bearers,access_barriers,evidence_sufficiency,source_quality,independence,coverage,time_lag,contrary_evidence,reviewer_confidence,commercial_reuse,fifth_sector_role,review_status,publication_status,notes,claim_type,method_ids,generating_intervention,fifth_sector_contribution,contracting_role,tie_change,option_state,option_holder,exercise_access,prediction,rival_explanations,disconfirming_evidence,observation_window,source_review_state,value_basis,value_review_status,permission_status,rights_status,consent_status,causal_assumptions,codebook_version,review_batch
C-G2-416,P03-MITIH,"Agile methodology appears in 37,229 total postings, growing 38% from 6,123 to 8,456, indicating shift toward collaborative, adaptive capability",CONTEXTUAL,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Second-highest demand skill; 38% growth indicates structural shift,CONTEXT,M-R3-007,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-417,P03-MITIH,"JavaScript job postings declined 74% from 7,812 in 2020 to 2,001 in 2024, reflecting shift from narrow technical specialisation toward integration fluency",CONTEXTUAL,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Traditional technical skills in decline; low-code and AI tooling rising,CONTEXT,M-R3-007,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-418,P03-MITIH,"Microsoft Azure job postings declined 61% from 7,454 in 2020 to 2,936 in 2024, confirming shift away from narrow technical specialisation",CONTEXTUAL,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Adjacent technical skill decline; same pattern as JavaScript,CONTEXT,M-R3-007,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-419,P03-MITIH,"Only 26 UKRI awards totalling £2.01M were made to GM firms for collaborative R&D in creative projects 2019-2024, reflecting mismatch between funding mechanisms and creative sector needs",CONTEXTUAL,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Funding gap evidence; not shortage of fundable ideas but mechanism mismatch,CONTEXT,M-R3-007,,,,,,,,,,,25/10,REVIEWED,OBSERVED_AMOUNT,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-420,P03-MITIH,"RNCM's Michelle Phillips identified specific equipment gap: one portable EEG cap at £17,000 each; second cap would enable concert hall research",KNOWLEDGE,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Specific fundable gap; modest cost infrastructure barrier,EFFECT,M-R3-007,,,,,,,,,,,25/10,REVIEWED,SCENARIO_ESTIMATE,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-421,P03-MITIH,"Effective intervention to support cross-sector capabilities could cost £10,000-£50,000 per initiative, compared to £500,000+ to rebuild lost production teams",OPTION,,COST_COMPARISON,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Cost comparison; prevention vs replacement,DESIGN,M-R3-007,,,,,IDENTIFIED,,,,,,25/10,REVIEWED,SCENARIO_ESTIMATE,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-422,P03-MITIH,Social network analysis confirms microbusinesses show bridging characteristics connecting nodes across network rather than dominance in any one market vertical,KNOWLEDGE,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,SNA finding; microbusinesses as connectors not competitors,METHOD_OUTPUT,M-R3-008,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-423,P03-MITIH,"Report documents one microbusiness that enabled three-way immersive prototype between education, wellness, and animation without any formal funding route",NETWORK,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Stabilising organisation example; unfunded but strategically essential,EFFECT,M-R3-008,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-424,P03-MITIH,"Traditional innovation funding designed for high-growth ventures actively works against stabilising microbusinesses that prioritise long-term relationships, sustainable growth, and community benefit",KNOWLEDGE,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Structural funding mismatch; perverse consequence of funding model design,METHOD_OUTPUT,M-R3-007,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-425,P03-MITIH,"Three market validation questions identified before expansion: graduate supply vs market demand, AI impact on workforce requirements, and revenue models underpinning immersive work (product vs advertising funded)",OPTION,,VALIDATION_QUESTIONS,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Critical questions requiring market validation before investment,DESIGN,M-R3-009,,,,,IDENTIFIED,MITIH,COMMISSIONER_DECISION,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-426,P03-MITIH,"Gated investment sequence proposed: immediate demand validation (3-4 months), then Phase 1 ecosystem strengthening (12-18 months), then Phase 2 training expansion (36-48 months)",OPTION,,GATED_SEQUENCE,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Risk-managed sequence; proceed/pause/pivot criteria at each gate,DESIGN,M-R3-009,,,,,PROPOSED,MITIH,COMMISSIONER_DECISION,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-427,P03-MITIH,"Advertising-funded immersive work shows 70% failure rates for new entrants, contrasting with product-funded work which creates sustainable career pathways",KNOWLEDGE,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Revenue model distinction; business model determines career viability,CONTEXT,M-R3-009,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-428,P03-MITIH,Fifth Sector delivered createch ecosystem report to Salford City Council and MITIH over three months in early 2025; report findings accepted but recommendations rejected by client,NOT_APPLICABLE,,,The Fifth Sector,,INTENDED,25/10,BENEFICIAL,DELIVERED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Report delivered; findings valid but recommendations rejected; unpublished,BID_SUPPORT_DELIVERED,M-R3-007,,,,,,,,,,,25/10,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-429,P05-WMCA,"14,903 active DCMS Creative Industries companies registered in West Midlands at Companies House, of which 4,267 aged less than two years, 7,291 aged 2-10 years, and 3,345 aged 11+ years",CONTEXTUAL,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Total business population; DueDil analysis,CONTEXT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-430,P05-WMCA,"Only 26 companies (of 645 shortlisted) met both CAG criteria (10% turnover growth and 8+ employees), with 50% in IT/software/computer services",CONTEXTUAL,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,CAG eligibility; very few meet both criteria; high bar for creative businesses,CONTEXT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-431,P05-WMCA,"645 businesses shortlisted from 2,336 longlist: 596 DCMS CI SIC code companies and 49 non-DCMS companies uncovered through keyword search",CONTEXTUAL,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,"Shortlist methodology; AI web search, LinkedIn, Crunchbase, GRAND, recruitment analysis",METHOD_OUTPUT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-432,P05-WMCA,"IT/software/computer services dominate shortlist at 240 companies (37%), followed by music/performing/visual arts at 89 (14%) and advertising/marketing at 79 (12%)",CONTEXTUAL,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Sector breakdown; IT dominant in shortlist and CAG-eligible,CONTEXT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-433,P05-WMCA,"168 businesses scored 'Very Good' on scale-up confidence (meeting 2-3 scale-up criteria), with 48% in IT/software/computer services and 19% in non-DCMS sectors",CONTEXTUAL,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,"Scale-up potential; private investment, public investment, social media, recruitment criteria",CONTEXT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-434,P05-WMCA,"253 businesses scored 'Good' on scale-up confidence (meeting 1 criterion), with 22% in music/performing/visual arts and 18% in advertising/marketing",CONTEXTUAL,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Additional scale-up potential; broader pool beyond CAG criteria,CONTEXT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-435,P05-WMCA,"98 businesses failing to meet either CAG criterion showed scale-up potential, with 25 scoring 'Very Good' on scale-up confidence",KNOWLEDGE,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,CAG criteria miss real scale-up potential; scale-up scoring more effective than CAG alone,METHOD_OUTPUT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-436,P05-WMCA,"Creative supply chain groupings: Creative Content 325 (50%), Creative Services 183 (28%), Creative Originals 57 (9%), Creative Experiences 50 (8%), with 30 (5%) using creative/immersive tech in non-creative applications",PRODUCT,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Supply chain analysis; four-chain methodology from 2017/18 GBSLEP mapping,METHOD_OUTPUT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-437,P05-WMCA,49 non-DCMS sector businesses identified through keyword search whose products either formed part of creative supply chain or made extensive use of creative and immersive technologies,KNOWLEDGE,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Non-DCMS creative businesses; supply chain adjacency; VR/immersive in non-creative sectors,METHOD_OUTPUT,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-438,P05-WMCA,"Fifth Sector contributed scale-up mapping methodology and data analysis under a BOP Consulting associate arrangement BOP associate, using AI web search, LinkedIn, Crunchbase, and GRAND database",NOT_APPLICABLE,,,The Fifth Sector,,INTENDED,20/01,BENEFICIAL,DELIVERED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,SUBCONTRACTOR,REVIEWED,INTERNAL_ONLY,"BOP prime, Fifth Sector sub; Iain Bennett named as author",BID_SUPPORT_DELIVERED,M-R3-012,,,BOP_ASSOCIATE,,,,,,,,20/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-439,P06-COSTAR,"dock10 is UK's biggest multi-camera TV studio outside London with 6+ multi-camera studios, green screen studio, orchestral studio, 200Gbps broadcast network, and award-winning post-production",CONTEXTUAL,,,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,dock10 current capability; most versatile production facility outside London,CONTEXT,M-R3-013,,,ADVISORY,,,,,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-440,P06-COSTAR,"CoSTAR consortium proposed to transform real time media production workflows extending live/as live, 3D and interactive content to larger range of producers",OPTION,,RESEARCH_INFRASTRUCTURE,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,"Bid vision; 2D→3D, interactive→immersive, scalable mixed reality",DESIGN,M-R3-013,,,ADVISORY,,PROPOSED,dock10 consortium,FUNDING_DECISION,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-441,P06-COSTAR,Factory Academy reports 65% of participants with diversity data come from underrepresented and/or low socio-economic backgrounds,KNOWLEDGE,,,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,EDI outcome; Factory Academy funded through GMCA Adult Education Budget,EFFECT,M-R3-013,,,ADVISORY,,,,,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-442,P06-COSTAR,"LaTurbo Avedon's Factory International Fortnite Creative installation welcomed more than 1.7M visitors, demonstrating mass audience reach for digital arts",PRODUCT,,,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Digital arts reach; Factory International Virtual Factory programme,EFFECT,M-R3-013,,,ADVISORY,,,,,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-443,P06-COSTAR,"Online learning hub proposed to reach up to 10,000 individuals over first three years of CoSTAR project",OPTION,,SKILLS_PROGRAMME,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Skills output; digital skills for virtual production,DESIGN,M-R3-013,,,ADVISORY,,PROPOSED,Factory International,FUNDING_DECISION,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-444,P06-COSTAR,"Growth Company delivering GM-wide Create Growth programme with £1.2M funding 2022-2025 to support growth of 160 creative businesses, building on DCMS Creative Scale Up pilot",CONTEXTUAL,,,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,"Aligned investment; existing brokerage and knowledge transfer infrastructure | RESOLVED 26/09/12: source document self-contradicts — ""£1.2m 2023-26"" vs ""£1.2m 2022-2025"" for same programme. Correct: 2022-2025 (DCMS Create Growth actual dates); 2023-26 is conflation with ACE NPO settlement period. | proposition corrected to 2022-2025 — source line 212 correct; line 191 ""2023-26"" is NPO-settlement conflation error",CONTEXT,M-R3-013,,,ADVISORY,,,,,,,,23/01,REVIEWED,OBSERVED_AMOUNT,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-445,P06-COSTAR,"dock10 committed to carbon neutrality through offset by 2025 with 5% annual reduction toward net-zero by 2035, with ISO 14001 and 50001 accreditation",CONTEXTUAL,,,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Environmental sustainability; Albert sustainable production certification pioneer,CONTEXT,M-R3-013,,,ADVISORY,,,,,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
